from_country,to_country,total_points,from_country_name,to_country_name,overall_points_from,norm_points_from,pct_points_from,overall_points_to,norm_points_to,pct_points_to,distance
pl,de,64,Poland,Germany,1856,0.034482758620689655,3.4482758620689653,3472,0.018433179723502304,1.8433179723502304,0.0
pt,de,185,Portugal,Germany,3203,0.05775835154542616,5.775835154542616,3472,0.053283410138248846,5.328341013824884,14.923532608941315
ro,de,38,Romania,Germany,1682,0.022592152199762187,2.2592152199762188,3472,0.010944700460829493,1.0944700460829493,7.172273865031178
rs,de,18,Serbia,Germany,1276,0.014106583072100314,1.4106583072100314,3472,0.005184331797235023,0.5184331797235023,6.01700033852025
ru,de,38,Russia,Germany,1566,0.024265644955300127,2.4265644955300125,3472,0.010944700460829493,1.0944700460829493,5.436466938186568
se,de,150,Sweden,Germany,3492,0.0429553264604811,4.29553264604811,3472,0.043202764976958526,4.320276497695852,0.9815227600433652
si,de,42,Slovenia,Germany,2030,0.020689655172413793,2.0689655172413794,3472,0.012096774193548387,1.2096774193548387,1.296929306032439
sk,de,19,Slovakia,Germany,406,0.046798029556650245,4.679802955665025,3472,0.005472350230414746,0.5472350230414746,3.096761064565787
tr,de,86,Turkey,Germany,1972,0.0436105476673428,4.36105476673428,3472,0.02476958525345622,2.4769585253456223,14.322823065846773
ua,de,10,Ukraine,Germany,1392,0.007183908045977011,0.7183908045977011,3472,0.002880184331797235,0.28801843317972353,7.5611730661501815
al,dk,3,Albania,Denmark,1508,0.001989389920424403,0.1989389920424403,2846,0.0010541110330288123,0.10541110330288123,14.324375393218359
am,dk,10,Armenia,Denmark,1218,0.008210180623973728,0.8210180623973727,2846,0.0035137034434293743,0.35137034434293746,34.13398988915061
at,dk,86,Austria,Denmark,3053,0.028169014084507043,2.8169014084507045,2846,0.030217849613492623,3.021784961349262,6.111298046881877
au,dk,23,Australia,Denmark,870,0.026436781609195402,2.6436781609195403,2846,0.008081517919887562,0.8081517919887562,127.58134983596575
az,dk,9,Azerbaijan,Denmark,1276,0.007053291536050157,0.7053291536050157,2846,0.003162333099086437,0.31623330990864373,35.33300462848871
be,dk,90,Belgium,Denmark,3416,0.026346604215456676,2.6346604215456675,2846,0.03162333099086437,3.1623330990864367,4.786683247011284
bg,dk,9,Bulgaria,Denmark,1102,0.008166969147005444,0.8166969147005444,2846,0.003162333099086437,0.31623330990864373,14.932448104724712
by,dk,15,Belarus,Denmark,1160,0.01293103448275862,1.293103448275862,2846,0.005270555165144062,0.5270555165144062,10.92678097283179
ch,dk,40,Switzerland,Denmark,3366,0.011883541295306001,1.1883541295306002,2846,0.014054813773717497,1.4054813773717498,7.041113130360906
cy,dk,49,Cyprus,Denmark,2668,0.018365817091454274,1.8365817091454275,2846,0.017217146872803936,1.7217146872803937,28.189679884667903
de,dk,119,Germany,Denmark,3534,0.03367289190718732,3.3672891907187323,2846,0.04181307097680956,4.181307097680956,0.0
ee,dk,81,Estonia,Denmark,2030,0.039901477832512314,3.9901477832512313,2846,0.028460997891777935,2.8460997891777935,11.148550272096637
es,dk,83,Spain,Denmark,3544,0.02341986455981941,2.341986455981941,2846,0.02916373858046381,2.916373858046381,13.663362407246318
fi,dk,97,Finland,Denmark,3240,0.029938271604938272,2.993827160493827,2846,0.03408292340126493,3.408292340126493,10.031423722971477
fr,dk,111,France,Denmark,3544,0.03132054176072235,3.1320541760722347,2846,0.03900210822206606,3.900210822206606,5.929866671034135
gb,dk,135,United Kingdom,Denmark,3604,0.037458379578246395,3.7458379578246395,2846,0.04743499648629656,4.743499648629656,7.012581445262759
ge,dk,17,Georgia,Denmark,1276,0.013322884012539185,1.3322884012539185,2846,0.0059732958538299364,0.5973295853829936,29.859852974427074
gr,dk,39,Greece,Denmark,2852,0.01367461430575035,1.367461430575035,2846,0.013703443429374561,1.3703443429374562,16.569600370131823
hr,dk,29,Croatia,Denmark,2030,0.014285714285714285,1.4285714285714286,2846,0.010189739985945186,1.0189739985945185,9.318765031649917
hu,dk,59,Hungary,Denmark,1218,0.048440065681444995,4.8440065681445,2846,0.02073085031623331,2.073085031623331,8.264061260081123
ie,dk,127,Ireland,Denmark,3422,0.03711279953243717,3.711279953243717,2846,0.044624033731553055,4.462403373155306,14.349457594863194
il,dk,109,Israel,Denmark,2988,0.036479250334672024,3.647925033467202,2846,0.03829936753338018,3.829936753338018,31.640561514959835
is,dk,198,Iceland,Denmark,2436,0.0812807881773399,8.12807881773399,2846,0.06957132817990162,6.957132817990162,23.336839807609447
it,dk,70,Italy,Denmark,2457,0.02849002849002849,2.849002849002849,2846,0.024595924104005622,2.459592410400562,7.684880412498884
lt,dk,31,Lithuania,Denmark,1740,0.017816091954022988,1.7816091954022988,2846,0.01089248067463106,1.089248067463106,8.376385061811877
lu,dk,37,Luxembourg,Denmark,1486,0.02489905787348587,2.489905787348587,2846,0.013000702740688685,1.3000702740688685,5.43509980105758
lv,dk,70,Latvia,Denmark,1740,0.040229885057471264,4.022988505747127,2846,0.024595924104005622,2.459592410400562,8.376385061811877
ma,dk,2,Morocco,Denmark,58,0.034482758620689655,3.4482758620689653,2846,0.0007027406886858749,0.07027406886858749,22.499414681491647
md,dk,15,Moldova,Denmark,1450,0.010344827586206896,1.0344827586206897,2846,0.005270555165144062,0.5270555165144062,15.767925847893903
me,dk,19,Montenegro,Denmark,986,0.019269776876267748,1.9269776876267748,2846,0.0066760365425158116,0.6676036542515812,13.319396893280919
mk,dk,21,North Macedonia,Denmark,1566,0.013409961685823755,1.3409961685823755,2846,0.007378777231201687,0.7378777231201686,15.418234602361998
nl,dk,142,Netherlands,Denmark,3384,0.04196217494089834,4.196217494089835,2846,0.049894588896697116,4.989458889669711,2.1954619601007224
no,dk,221,Norway,Denmark,3511,0.06294502990600968,6.294502990600968,2846,0.07765284609978917,7.7652846099789175,1.2117378646995696
pl,dk,55,Poland,Denmark,1856,0.029633620689655173,2.9633620689655173,2846,0.01932536893886156,1.932536893886156,2.2517802693432754
pt,dk,64,Portugal,Denmark,3203,0.019981267561660944,1.9981267561660945,2846,0.022487702037947997,2.2487702037947996,20.048754972742184
ro,dk,36,Romania,Denmark,1682,0.02140309155766944,2.140309155766944,2846,0.012649332396345749,1.264933239634575,11.887523786745062
rs,dk,19,Serbia,Denmark,1276,0.014890282131661442,1.489028213166144,2846,0.0066760365425158116,0.6676036542515812,11.15696051725962
ru,dk,34,Russia,Denmark,1566,0.021711366538952746,2.1711366538952745,2846,0.011946591707659873,1.1946591707659873,7.070457808828702
se,dk,214,Sweden,Denmark,3492,0.06128293241695303,6.128293241695303,2846,0.07519325368938862,7.519325368938862,0.16061202663738453
si,dk,81,Slovenia,Denmark,2030,0.039901477832512314,3.9901477832512313,2846,0.028460997891777935,2.8460997891777935,8.466532030766459
sk,dk,13,Slovakia,Denmark,406,0.03201970443349754,3.201970443349754,2846,0.004567814476458187,0.4567814476458187,7.804929039045161
tr,dk,25,Turkey,Denmark,1972,0.012677484787018255,1.2677484787018256,2846,0.008784258608573436,0.8784258608573436,19.106536453762654
ua,dk,21,Ukraine,Denmark,1392,0.015086206896551725,1.5086206896551724,2846,0.007378777231201687,0.7378777231201686,11.56266660358624
al,ee,21,Albania,Estonia,1508,0.013925729442970823,1.3925729442970822,1773,0.011844331641285956,1.1844331641285957,15.782751508328962
am,ee,17,Armenia,Estonia,1218,0.013957307060755337,1.3957307060755337,1773,0.009588268471517203,0.9588268471517203,23.03505383035846
at,ee,28,Austria,Estonia,3053,0.00917130691123485,0.917130691123485,1773,0.015792442188381276,1.5792442188381277,11.7743315215097
au,ee,20,Australia,Estonia,870,0.022988505747126436,2.2988505747126435,1773,0.011280315848843767,1.1280315848843767,117.46712305535527
az,ee,12,Azerbaijan,Estonia,1276,0.009404388714733543,0.9404388714733543,1773,0.00676818950930626,0.676818950930626,23.905204033502788
be,ee,14,Belgium,Estonia,3416,0.004098360655737705,0.4098360655737705,1773,0.007896221094190638,0.7896221094190639,18.953377001704506
bg,ee,2,Bulgaria,Estonia,1102,0.0018148820326678765,0.18148820326678766,1773,0.0011280315848843769,0.1128031584884377,13.298611725678196
by,ee,15,Belarus,Estonia,1160,0.01293103448275862,1.293103448275862,1773,0.008460236886632826,0.8460236886632826,1.528896413369956
ch,ee,20,Switzerland,Estonia,3366,0.0059417706476530005,0.5941770647653001,1773,0.011280315848843767,1.1280315848843767,17.490580366452452
cy,ee,24,Cyprus,Estonia,2668,0.008995502248875561,0.8995502248875562,1773,0.01353637901861252,1.353637901861252,22.916384963164365
de,ee,51,Germany,Estonia,3534,0.014431239388794566,1.4431239388794566,1773,0.028764805414551606,2.8764805414551606,10.497426249584072
dk,ee,65,Denmark,Estonia,2882,0.02255378209576683,2.255378209576683,1773,0.03666102650874224,3.6661026508742243,11.148550272096637
es,ee,38,Spain,Estonia,3544,0.01072234762979684,1.072234762979684,1773,0.02143260011280316,2.143260011280316,26.04434090504972
fi,ee,123,Finland,Estonia,3240,0.03796296296296296,3.7962962962962963,1773,0.06937394247038917,6.937394247038917,0.6011686066341373
fr,ee,38,France,Estonia,3544,0.01072234762979684,1.072234762979684,1773,0.02143260011280316,2.143260011280316,18.082837310009044
gb,ee,72,United Kingdom,Estonia,3604,0.01997780244173141,1.9977802441731412,1773,0.04060913705583756,4.060913705583756,22.524235120569006
ge,ee,23,Georgia,Estonia,1276,0.018025078369905956,1.8025078369905956,1773,0.012972363226170333,1.2972363226170334,18.855232225089193
gr,ee,26,Greece,Estonia,2852,0.0091164095371669,0.9116409537166901,1773,0.014664410603496898,1.4664410603496898,15.653319349855646
hr,ee,25,Croatia,Estonia,2030,0.012315270935960592,1.2315270935960592,1773,0.01410039481105471,1.410039481105471,13.088401771347689
hu,ee,21,Hungary,Estonia,1218,0.017241379310344827,1.7241379310344827,1773,0.011844331641285956,1.1844331641285957,9.632200543488405
ie,ee,73,Ireland,Estonia,3422,0.021332554061952076,2.1332554061952074,1773,0.04117315284827975,4.117315284827975,29.96117379497218
il,ee,44,Israel,Estonia,2988,0.014725568942436412,1.4725568942436411,1773,0.024816694867456288,2.481669486745629,25.58202851581274
is,ee,63,Iceland,Estonia,2436,0.02586206896551724,2.586206896551724,1773,0.03553299492385787,3.5532994923857872,37.423848366508324
it,ee,35,Italy,Estonia,2457,0.014245014245014245,1.4245014245014245,1773,0.019740552735476594,1.9740552735476595,15.418024408042815
lt,ee,90,Lithuania,Estonia,1740,0.05172413793103448,5.172413793103448,1773,0.050761421319796954,5.0761421319796955,1.4686037716291829
lv,ee,131,Latvia,Estonia,1740,0.07528735632183908,7.528735632183908,1773,0.07388606880992668,7.388606880992668,0.0
md,ee,47,Moldova,Estonia,1450,0.032413793103448274,3.2413793103448274,1773,0.026508742244782856,2.6508742244782857,9.010457003808312
me,ee,9,Montenegro,Estonia,986,0.009127789046653144,0.9127789046653144,1773,0.005076142131979695,0.5076142131979695,15.1516778485456
mk,ee,23,North Macedonia,Estonia,1566,0.014687100893997445,1.4687100893997445,1773,0.012972363226170333,1.2972363226170334,15.593355371501259
nl,ee,50,Netherlands,Estonia,3384,0.014775413711583925,1.4775413711583925,1773,0.02820078962210942,2.820078962210942,17.225646693018422
no,ee,43,Norway,Estonia,3511,0.0122472230133865,1.22472230133865,1773,0.024252679075014102,2.4252679075014103,9.108237998652788
pl,ee,63,Poland,Estonia,1856,0.03394396551724138,3.394396551724138,1773,0.03553299492385787,3.5532994923857872,3.7293163647011456
pt,ee,43,Portugal,Estonia,3203,0.013424914142990947,1.3424914142990947,1773,0.024252679075014102,2.4252679075014103,34.432387902482766
ro,ee,25,Romania,Estonia,1682,0.014863258026159334,1.4863258026159334,1773,0.01410039481105471,1.410039481105471,9.255287401397014
rs,ee,27,Serbia,Estonia,1276,0.02115987460815047,2.115987460815047,1773,0.015228426395939087,1.5228426395939088,12.363027336182226
ru,ee,41,Russia,Estonia,1566,0.026181353767560665,2.6181353767560664,1773,0.023124647490129723,2.3124647490129724,0.0
se,ee,93,Sweden,Estonia,3492,0.02663230240549828,2.663230240549828,1773,0.05245346869712352,5.245346869712352,4.639161073037402
si,ee,55,Slovenia,Estonia,2030,0.027093596059113302,2.70935960591133,1773,0.03102086858432036,3.102086858432036,13.528838034163575
sk,ee,30,Slovakia,Estonia,406,0.07389162561576355,7.389162561576355,1773,0.01692047377326565,1.6920473773265652,8.751851990953945
tr,ee,22,Turkey,Estonia,1972,0.011156186612576065,1.1156186612576064,1773,0.012408347433728144,1.2408347433728144,15.333348304413407
ua,ee,21,Ukraine,Estonia,1392,0.015086206896551725,1.5086206896551724,1773,0.011844331641285956,1.1844331641285957,5.636904633772585
al,es,68,Albania,Spain,1508,0.04509283819628647,4.509283819628647,3355,0.020268256333830104,2.0268256333830106,16.267835727320115
am,es,39,Armenia,Spain,1218,0.03201970443349754,3.201970443349754,3355,0.011624441132637855,1.1624441132637855,40.55115330079885
at,es,83,Austria,Spain,3053,0.02718637405830331,2.718637405830331,3355,0.02473919523099851,2.473919523099851,7.975378009740445
au,es,36,Australia,Spain,870,0.041379310344827586,4.137931034482759,3355,0.010730253353204173,1.0730253353204173,128.0489863762807
az,es,26,Azerbaijan,Spain,1276,0.02037617554858934,2.037617554858934,3355,0.007749627421758569,0.7749627421758569,41.81132971879978
be,es,169,Belgium,Spain,3416,0.049473067915690866,4.947306791569087,3355,0.0503725782414307,5.0372578241430706,7.547289526739171
bg,es,29,Bulgaria,Spain,1102,0.02631578947368421,2.631578947368421,3355,0.008643815201192251,0.8643815201192251,19.345779797280702
by,es,2,Belarus,Spain,1160,0.0017241379310344827,0.1724137931034483,3355,0.0005961251862891207,0.05961251862891207,22.468748296033933
ch,es,191,Switzerland,Spain,3366,0.05674390968508616,5.674390968508615,3355,0.056929955290611026,5.692995529061102,4.864238037426978
cy,es,143,Cyprus,Spain,2668,0.053598200899550225,5.359820089955022,3355,0.04262295081967213,4.2622950819672125,29.99554605811899
de,es,134,Germany,Spain,3534,0.03791737408036219,3.7917374080362194,3355,0.03994038748137109,3.994038748137109,6.824562722062283
dk,es,43,Denmark,Spain,2882,0.014920194309507287,1.4920194309507286,3355,0.012816691505216096,1.2816691505216096,13.663362407246318
ee,es,16,Estonia,Spain,2030,0.007881773399014778,0.7881773399014778,3355,0.004769001490312966,0.47690014903129657,26.04434090504972
fi,es,102,Finland,Spain,3240,0.03148148148148148,3.148148148148148,3355,0.030402384500745158,3.040238450074516,25.868446971092336
fr,es,194,France,Spain,3544,0.05474040632054176,5.474040632054176,3355,0.05782414307004471,5.782414307004471,0.0
gb,es,105,United Kingdom,Spain,3604,0.029134295227524972,2.913429522752497,3355,0.03129657228017884,3.129657228017884,6.387939829825298
ge,es,13,Georgia,Spain,1276,0.01018808777429467,1.018808777429467,3355,0.0038748137108792846,0.38748137108792846,36.947752563020565
gr,es,158,Greece,Spain,2852,0.05539971949509116,5.539971949509116,3355,0.04709388971684054,4.709388971684054,17.260073697241754
hr,es,55,Croatia,Spain,2030,0.027093596059113302,2.70935960591133,3355,0.01639344262295082,1.639344262295082,10.998464029841495
hu,es,18,Hungary,Spain,1218,0.014778325123152709,1.477832512315271,3355,0.005365126676602086,0.5365126676602087,13.922982985786389
ie,es,91,Ireland,Spain,3422,0.026592635885447108,2.659263588544711,3355,0.027123695976154993,2.712369597615499,7.942420940781632
il,es,136,Israel,Spain,2988,0.04551539491298527,4.551539491298527,3355,0.04053651266766021,4.053651266766021,32.99951064638379
is,es,35,Iceland,Spain,2436,0.014367816091954023,1.4367816091954022,3355,0.010432190760059613,1.0432190760059614,21.74986435666782
it,es,120,Italy,Spain,2457,0.04884004884004884,4.884004884004884,3355,0.03576751117734724,3.5767511177347244,4.3985918928155145
lt,es,23,Lithuania,Spain,1740,0.013218390804597701,1.3218390804597702,3355,0.006855439642324888,0.6855439642324889,22.27065184970773
lu,es,91,Luxembourg,Spain,1486,0.06123822341857335,6.123822341857335,3355,0.027123695976154993,2.712369597615499,7.550971249525041
lv,es,25,Latvia,Spain,1740,0.014367816091954023,1.4367816091954022,3355,0.007451564828614009,0.7451564828614009,22.590678399797117
ma,es,5,Morocco,Spain,58,0.08620689655172414,8.620689655172415,3355,0.0014903129657228018,0.14903129657228018,0.19046715884557033
md,es,27,Moldova,Spain,1450,0.018620689655172412,1.862068965517241,3355,0.00804769001490313,0.804769001490313,24.3222293352844
me,es,22,Montenegro,Spain,986,0.02231237322515213,2.231237322515213,3355,0.006557377049180328,0.6557377049180327,15.421741620947953
mk,es,27,North Macedonia,Spain,1566,0.017241379310344827,1.7241379310344827,3355,0.00804769001490313,0.804769001490313,17.427769811616756
nl,es,103,Netherlands,Spain,3384,0.030437352245862883,3.043735224586288,3355,0.030700447093889718,3.070044709388972,8.857245321112844
no,es,94,Norway,Spain,3511,0.02677299914554258,2.677299914554258,3355,0.028017883755588675,2.8017883755588677,16.126037472674696
pl,es,28,Poland,Spain,1856,0.015086206896551725,1.5086206896551724,3355,0.00834575260804769,0.834575260804769,14.808273205018114
pt,es,256,Portugal,Spain,3203,0.07992507024664378,7.992507024664378,3355,0.07630402384500745,7.630402384500745,0.0
ro,es,57,Romania,Spain,1682,0.03388822829964328,3.388822829964328,3355,0.01698956780923994,1.698956780923994,17.617390838365488
rs,es,19,Serbia,Spain,1276,0.014890282131661442,1.489028213166144,3355,0.005663189269746647,0.5663189269746647,16.19637513542121
ru,es,22,Russia,Spain,1566,0.0140485312899106,1.40485312899106,3355,0.006557377049180328,0.6557377049180327,20.51632304134703
se,es,78,Sweden,Spain,3492,0.022336769759450172,2.2336769759450172,3355,0.02324888226527571,2.324888226527571,16.286781522174074
si,es,27,Slovenia,Spain,2030,0.013300492610837438,1.3300492610837438,3355,0.00804769001490313,0.804769001490313,11.147974951165542
sk,es,4,Slovakia,Spain,406,0.009852216748768473,0.9852216748768473,3355,0.0011922503725782414,0.11922503725782414,15.091410974720638
tr,es,118,Turkey,Spain,1972,0.059837728194726165,5.983772819472617,3355,0.035171385991058124,3.517138599105812,23.03913878522275
ua,es,7,Ukraine,Spain,1392,0.005028735632183908,0.5028735632183908,3355,0.0020864381520119225,0.20864381520119224,20.004715572298654
al,fi,14,Albania,Finland,1508,0.009283819628647215,0.9283819628647214,2381,0.005879882402351953,0.5879882402351954,17.441573102464158
am,fi,14,Armenia,Finland,1218,0.011494252873563218,1.1494252873563218,2381,0.005879882402351953,0.5879882402351954,24.629345109735837
at,fi,59,Austria,Finland,3053,0.019325253848673438,1.9325253848673438,2381,0.024779504409911803,2.4779504409911803,12.707080031480091
au,fi,24,Australia,Finland,870,0.027586206896551724,2.7586206896551726,2381,0.01007979840403192,1.007979840403192,118.17662383516041
az,fi,16,Azerbaijan,Finland,1276,0.012539184952978056,1.2539184952978055,2381,0.006719865602687947,0.6719865602687947,25.237088800308864
be,fi,77,Belgium,Finland,3416,0.022540983606557378,2.2540983606557377,2381,0.03233935321293574,3.2339353212935738,18.11990499689085
bg,fi,17,Bulgaria,Finland,1102,0.015426497277676952,1.5426497277676952,2381,0.007139857202855943,0.7139857202855944,15.612896997363087
by,fi,8,Belarus,Finland,1160,0.006896551724137931,0.6896551724137931,2381,0.0033599328013439733,0.33599328013439733,4.334901397650793
ch,fi,80,Switzerland,Finland,3366,0.023767082590612002,2.3767082590612003,2381,0.03359932801343973,3.359932801343973,17.593748098041047
cy,fi,40,Cyprus,Finland,2668,0.014992503748125937,1.4992503748125936,2381,0.016799664006719867,1.6799664006719865,25.743011480960757
de,fi,88,Germany,Finland,3534,0.02490096208262592,2.490096208262592,2381,0.036959260814783707,3.6959260814783708,10.018092100684049
dk,fi,78,Denmark,Finland,2882,0.027064538514920196,2.70645385149202,2381,0.03275934481310374,3.275934481310374,10.031423722971477
ee,fi,133,Estonia,Finland,2030,0.06551724137931035,6.551724137931035,2381,0.05585888282234355,5.585888282234356,0.6011686066341373
es,fi,66,Spain,Finland,3544,0.018623024830699775,1.8623024830699775,2381,0.02771944561108778,2.771944561108778,25.868446971092336
fr,fi,65,France,Finland,3544,0.018340857787810385,1.8340857787810385,2381,0.027299454010919783,2.729945401091978,17.65765176007462
gb,fi,97,United Kingdom,Finland,3604,0.026914539400665925,2.6914539400665927,2381,0.04073918521629567,4.073918521629567,21.200197885964634
ge,fi,11,Georgia,Finland,1276,0.008620689655172414,0.8620689655172413,2381,0.004619907601847963,0.46199076018479635,20.707893589027904
gr,fi,75,Greece,Finland,2852,0.026297335203366058,2.6297335203366057,2381,0.031499370012599746,3.149937001259975,18.28743627656027
hr,fi,33,Croatia,Finland,2030,0.01625615763546798,1.625615763546798,2381,0.01385972280554389,1.385972280554389,14.511184643463563
hu,fi,6,Hungary,Finland,1218,0.0049261083743842365,0.49261083743842365,2381,0.00251994960100798,0.251994960100798,11.411538796029214
ie,fi,99,Ireland,Finland,3422,0.028930450029222676,2.8930450029222676,2381,0.041579168416631666,4.157916841663167,28.360460054811966
il,fi,96,Israel,Finland,2988,0.0321285140562249,3.2128514056224895,2381,0.04031919361612768,4.031919361612768,28.24833751794034
is,fi,120,Iceland,Finland,2436,0.04926108374384237,4.926108374384237,2381,0.0503989920201596,5.03989920201596,34.48571190366135
it,fi,55,Italy,Finland,2457,0.022385022385022386,2.238502238502239,2381,0.023099538009239817,2.3099538009239815,16.07592702092508
lt,fi,38,Lithuania,Finland,1740,0.021839080459770115,2.1839080459770113,2381,0.015959680806383873,1.5959680806383874,3.531554441772439
lu,fi,36,Luxembourg,Finland,1486,0.024226110363391656,2.4226110363391657,2381,0.015119697606047878,1.5119697606047877,18.558529813390777
lv,fi,37,Latvia,Finland,1740,0.021264367816091954,2.1264367816091956,2381,0.015539689206215875,1.5539689206215874,2.1212999169839293
ma,fi,0,Morocco,Finland,58,0.0,0.0,2381,0.0,0.0,34.709863385068346
md,fi,18,Moldova,Finland,1450,0.012413793103448275,1.2413793103448276,2381,0.007559848803023939,0.7559848803023939,11.925202461745075
me,fi,0,Montenegro,Finland,986,0.0,0.0,2381,0.0,0.0,16.72591306276112
mk,fi,15,North Macedonia,Finland,1566,0.009578544061302681,0.9578544061302682,2381,0.00629987400251995,0.629987400251995,17.532938927308994
nl,fi,84,Netherlands,Finland,3384,0.024822695035460994,2.4822695035460995,2381,0.03527929441411172,3.527929441411172,16.121291113257403
no,fi,145,Norway,Finland,3511,0.04129877527769866,4.129877527769866,2381,0.06089878202435951,6.089878202435951,0.0
pl,fi,40,Poland,Finland,1856,0.021551724137931036,2.1551724137931036,2381,0.016799664006719867,1.6799664006719865,5.520576292612012
pt,fi,48,Portugal,Finland,3203,0.014985950671245708,1.4985950671245707,2381,0.02015959680806384,2.015959680806384,33.73888049674326
ro,fi,32,Romania,Finland,1682,0.019024970273483946,1.9024970273483945,2381,0.013439731205375893,1.3439731205375893,11.753192514601018
rs,fi,42,Serbia,Finland,1276,0.032915360501567396,3.2915360501567394,2381,0.01763964720705586,1.763964720705586,13.972408369041686
ru,fi,16,Russia,Finland,1566,0.010217113665389528,1.0217113665389528,2381,0.006719865602687947,0.6719865602687947,0.0
se,fi,172,Sweden,Finland,3492,0.049255441008018326,4.925544100801833,2381,0.07223855522889543,7.223855522889543,0.0
si,fi,26,Slovenia,Finland,2030,0.012807881773399015,1.2807881773399015,2381,0.010919781604367913,1.0919781604367913,14.538593115412814
sk,fi,0,Slovakia,Finland,406,0.0,0.0,2381,0.0,0.0,10.452715038893468
tr,fi,33,Turkey,Finland,1972,0.016734279918864097,1.6734279918864097,2381,0.01385972280554389,1.385972280554389,18.109167526423207
ua,fi,29,Ukraine,Finland,1392,0.020833333333333332,2.083333333333333,2381,0.012179756404871903,1.2179756404871904,8.10830836463417
al,fr,60,Albania,France,1508,0.03978779840848806,3.978779840848806,4372,0.013723696248856358,1.3723696248856359,9.744565802318354
am,fr,97,Armenia,France,1218,0.07963875205254516,7.963875205254515,4372,0.022186642268984445,2.2186642268984444,34.0392488387086
at,fr,162,Austria,France,3053,0.05306256141500164,5.306256141500164,4372,0.03705397987191217,3.705397987191217,2.078726574295625
au,fr,39,Australia,France,870,0.04482758620689655,4.482758620689655,4372,0.008920402561756633,0.8920402561756633,122.4514090959687
az,fr,16,Azerbaijan,France,1276,0.012539184952978056,1.2539184952978055,4372,0.0036596523330283625,0.36596523330283626,35.318323700306784
be,fr,201,Belgium,France,3416,0.05884074941451991,5.884074941451991,4372,0.0459743824336688,4.597438243366881,0.0
bg,fr,34,Bulgaria,France,1102,0.030852994555353903,3.0852994555353903,4372,0.00777676120768527,0.777676120768527,12.821607085374767
by,fr,11,Belarus,France,1160,0.009482758620689655,0.9482758620689655,4372,0.002516010978956999,0.2516010978956999,15.493605362702969
ch,fr,204,Switzerland,France,3366,0.06060606060606061,6.0606060606060606,4372,0.04666056724611162,4.6660567246111615,0.0
cy,fr,120,Cyprus,France,2668,0.044977511244377814,4.497751124437781,4372,0.027447392497712716,2.7447392497712717,23.766152800813323
de,fr,181,Germany,France,3534,0.05121675155631013,5.121675155631013,4372,0.04139981701738335,4.139981701738335,0.0
dk,fr,98,Denmark,France,2882,0.034004163775156145,3.4004163775156147,4372,0.02241537053979872,2.241537053979872,5.929866671034135
ee,fr,67,Estonia,France,2030,0.03300492610837438,3.300492610837438,4372,0.015324794144556267,1.5324794144556266,18.082837310009044
es,fr,177,Spain,France,3544,0.04994356659142212,4.994356659142212,4372,0.04048490393412626,4.048490393412626,0.0
fi,fr,156,Finland,France,3240,0.04814814814814815,4.814814814814815,4372,0.035681610247026534,3.568161024702653,17.65765176007462
gb,fr,143,United Kingdom,France,3604,0.03967813540510544,3.967813540510544,4372,0.032708142726440986,3.2708142726440985,0.3914298789299682
ge,fr,24,Georgia,France,1276,0.018808777429467086,1.8808777429467085,4372,0.0054894784995425435,0.5489478499542544,30.422037668350562
gr,fr,163,Greece,France,2852,0.057152875175315566,5.715287517531556,4372,0.03728270814272644,3.728270814272644,10.887438580145087
hr,fr,62,Croatia,France,2030,0.030541871921182268,3.054187192118227,4372,0.014181152790484904,1.4181152790484903,4.767702852658817
hu,fr,15,Hungary,France,1218,0.012315270935960592,1.2315270935960592,4372,0.0034309240622140895,0.34309240622140896,7.821217408859687
ie,fr,179,Ireland,France,3422,0.052308591466978374,5.230859146697838,4372,0.0409423604757548,4.09423604757548,4.196678868155681
il,fr,176,Israel,France,2988,0.058902275769745646,5.8902275769745644,4372,0.04025617566331199,4.025617566331198,27.014344316809012
is,fr,120,Iceland,France,2436,0.04926108374384237,4.926108374384237,4372,0.027447392497712716,2.7447392497712717,18.745044645620435
it,fr,151,Italy,France,2457,0.06145706145706146,6.1457061457061455,4372,0.03453796889295517,3.453796889295517,0.0
lt,fr,78,Lithuania,France,1740,0.04482758620689655,4.482758620689655,4372,0.017840805123513267,1.7840805123513266,14.544045164067713
lu,fr,121,Luxembourg,France,1486,0.08142664872139974,8.142664872139974,4372,0.02767612076852699,2.767612076852699,0.0
lv,fr,37,Latvia,France,1740,0.021264367816091954,2.1264367816091956,4372,0.008462946020128087,0.8462946020128087,14.732879350803483
ma,fr,1,Morocco,France,58,0.017241379310344827,1.7241379310344827,4372,0.00022872827081427266,0.022872827081427266,7.7962420554534395
md,fr,25,Moldova,France,1450,0.017241379310344827,1.7241379310344827,4372,0.0057182067703568165,0.5718206770356816,18.00005118085469
me,fr,12,Montenegro,France,986,0.012170385395537525,1.2170385395537524,4372,0.0027447392497712718,0.2744739249771272,8.896030947203759
mk,fr,27,North Macedonia,France,1566,0.017241379310344827,1.7241379310344827,4372,0.006175663311985362,0.6175663311985362,10.921774295023772
nl,fr,189,Netherlands,France,3384,0.05585106382978723,5.585106382978723,4372,0.04322964318389753,4.322964318389753,0.5970128393383782
no,fr,183,Norway,France,3511,0.052121902591854175,5.212190259185418,4372,0.04185727355901189,4.185727355901189,8.079921969358798
